stage,descricao,run,metric,unit,target,load_level,samples,mean,p95,max
Stage 05b,Microsservicos com gateway pareado (controle),1,pool_wait_per_acquire_ms,ms,products-service,high,30,0.157,0.211,0.213
Stage 05b,Microsservicos com gateway pareado (controle),1,pool_wait_per_acquire_ms,ms,users-service,low,30,0.004,0.013,0.023
Stage 05b,Microsservicos com gateway pareado (controle),1,pool_wait_per_acquire_ms,ms,users-service,medium,30,0.003,0.004,0.005
Stage 05b,Microsservicos com gateway pareado (controle),1,pool_wait_per_acquire_ms,ms,users-service,high,30,0.209,0.362,0.377
Stage 05b,Microsservicos com gateway pareado (controle),1,pool_empty_acquire_per_s,por segundo,inventory-service,low,30,0.013,0.04,0.05
Stage 05b,Microsservicos com gateway pareado (controle),1,pool_empty_acquire_per_s,por segundo,inventory-service,medium,30,0.0,0.0,0.0
Stage 05b,Microsservicos com gateway pareado (controle),1,pool_empty_acquire_per_s,por segundo,inventory-service,high,30,0.13,0.28,0.34
Stage 05b,Microsservicos com gateway pareado (controle),1,pool_empty_acquire_per_s,por segundo,orders-service,low,30,0.028,0.151,0.18
Stage 05b,Microsservicos com gateway pareado (controle),1,pool_empty_acquire_per_s,por segundo,orders-service,medium,30,0.047,0.18,0.18
Stage 05b,Microsservicos com gateway pareado (controle),1,pool_empty_acquire_per_s,por segundo,orders-service,high,30,527.066,612.586,621.62
Stage 05b,Microsservicos com gateway pareado (controle),1,pool_empty_acquire_per_s,por segundo,products-service,low,30,0.027,0.115,0.14
Stage 05b,Microsservicos com gateway pareado (controle),1,pool_empty_acquire_per_s,por segundo,products-service,medium,30,0.037,0.16,0.16
Stage 05b,Microsservicos com gateway pareado (controle),1,pool_empty_acquire_per_s,por segundo,products-service,high,30,84.408,114.324,118.5
Stage 05b,Microsservicos com gateway pareado (controle),1,pool_empty_acquire_per_s,por segundo,users-service,low,30,0.021,0.111,0.14
Stage 05b,Microsservicos com gateway pareado (controle),1,pool_empty_acquire_per_s,por segundo,users-service,medium,30,0.015,0.08,0.08
Stage 05b,Microsservicos com gateway pareado (controle),1,pool_empty_acquire_per_s,por segundo,users-service,high,30,87.653,109.002,115.08
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,nginx,low,60,23.007,27.228,28.05
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,nginx,medium,60,88.329,95.441,99.02
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,nginx,high,60,130.365,160.993,171.12
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,nginx,low,60,16.217,16.913,17.32
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,nginx,medium,60,19.875,20.516,20.79
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,nginx,high,60,23.158,25.783,26.32
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,orders-service,low,60,33.148,39.904,44.53
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,orders-service,medium,60,137.212,247.528,277.67
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,orders-service,high,60,376.908,729.99,757.9
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,orders-service,low,60,14.657,15.841,16.15
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,orders-service,medium,60,20.952,22.591,23.55
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,orders-service,high,60,41.958,51.623,54.7
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,inventory-service,low,60,4.914,6.499,7.15
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,inventory-service,medium,60,16.814,19.14,20.97
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,inventory-service,high,60,23.843,30.491,30.95
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,inventory-service,low,60,9.887,10.822,11.33
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,inventory-service,medium,60,10.481,11.411,11.72
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,inventory-service,high,60,13.211,14.414,14.92
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,grafana,low,60,0.402,1.403,3.91
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,grafana,medium,60,0.377,1.161,6.17
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,grafana,high,60,0.318,1.202,3.8
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,grafana,low,60,47.666,50.44,50.99
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,grafana,medium,60,43.682,43.74,43.75
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,grafana,high,60,43.369,43.38,43.85
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,users-service,low,60,19.148,22.469,23.72
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,users-service,medium,60,59.941,64.845,65.28
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,users-service,high,60,73.545,91.689,99.36
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,users-service,low,60,11.817,12.713,13.14
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,users-service,medium,60,13.968,15.252,15.59
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,users-service,high,60,16.638,17.989,19.07
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,products-service,low,60,19.906,23.431,24.82
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,products-service,medium,60,62.967,67.932,69.77
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,products-service,high,60,87.548,108.53,111.41
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,products-service,low,60,12.981,14.405,14.88
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,products-service,medium,60,16.099,17.511,17.99
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,products-service,high,60,18.642,19.629,21.63
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,postgres,low,60,21.988,25.541,27.46
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,postgres,medium,60,75.975,81.742,84.36
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,postgres,high,60,118.859,151.421,155.99
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,postgres,low,60,88.285,91.763,92.1
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,postgres,medium,60,125.176,136.4,137.7
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,postgres,high,60,170.172,182.735,184.0
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,prometheus,low,60,0.189,0.3,0.36
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,prometheus,medium,60,0.188,0.302,1.56
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,prometheus,high,60,0.419,1.114,2.33
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,prometheus,low,60,33.585,35.52,35.53
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,prometheus,medium,60,35.02,35.602,35.64
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,prometheus,high,60,35.354,36.17,36.21
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,cadvisor,low,60,0.349,2.198,4.49
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,cadvisor,medium,60,0.349,2.678,4.54
Stage 05b,Microsservicos com gateway pareado (controle),1,cpu_percent,percentual de um nucleo,cadvisor,high,60,0.128,0.32,3.07
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,cadvisor,low,60,17.678,18.264,18.55
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,cadvisor,medium,60,18.822,20.18,20.46
Stage 05b,Microsservicos com gateway pareado (controle),1,memory_mb,MB,cadvisor,high,60,20.785,22.27,22.29
Stage 05b,Microsservicos com gateway pareado (controle),2,process_cpu_percent,percentual de um nucleo,cadvisor,low,30,0.229,0.32,0.34
Stage 05b,Microsservicos com gateway pareado (controle),2,process_cpu_percent,percentual de um nucleo,cadvisor,medium,30,0.198,0.251,0.26
Stage 05b,Microsservicos com gateway pareado (controle),2,process_cpu_percent,percentual de um nucleo,cadvisor,high,30,0.245,0.3,0.32
Stage 05b,Microsservicos com gateway pareado (controle),2,process_cpu_percent,percentual de um nucleo,inventory-service,low,30,4.503,4.911,4.94
Stage 05b,Microsservicos com gateway pareado (controle),2,process_cpu_percent,percentual de um nucleo,inventory-service,medium,30,15.33,16.591,16.68
Stage 05b,Microsservicos com gateway pareado (controle),2,process_cpu_percent,percentual de um nucleo,inventory-service,high,30,23.507,24.892,25.03
Stage 05b,Microsservicos com gateway pareado (controle),2,process_cpu_percent,percentual de um nucleo,prometheus,low,30,0.225,0.291,0.482
Stage 05b,Microsservicos com gateway pareado (controle),2,process_cpu_percent,percentual de um nucleo,prometheus,medium,30,0.174,0.211,0.22
Stage 05b,Microsservicos com gateway pareado (controle),2,process_cpu_percent,percentual de um nucleo,prometheus,high,30,0.194,0.231,0.24
Stage 05b,Microsservicos com gateway pareado (controle),2,process_cpu_percent,percentual de um nucleo,orders-service,low,30,30.081,33.384,33.74
Stage 05b,Microsservicos com gateway pareado (controle),2,process_cpu_percent,percentual de um nucleo,orders-service,medium,30,131.645,156.296,158.0
Stage 05b,Microsservicos com gateway pareado (controle),2,process_cpu_percent,percentual de um nucleo,orders-service,high,30,354.245,401.821,406.584
Stage 05b,Microsservicos com gateway pareado (controle),2,process_cpu_percent,percentual de um nucleo,products-service,low,30,17.655,19.351,19.38
Stage 05b,Microsservicos com gateway pareado (controle),2,process_cpu_percent,percentual de um nucleo,products-service,medium,30,57.301,62.333,62.64
Stage 05b,Microsservicos com gateway pareado (controle),2,process_cpu_percent,percentual de um nucleo,products-service,high,30,84.443,88.491,91.08
Stage 05b,Microsservicos com gateway pareado (controle),2,process_cpu_percent,percentual de um nucleo,users-service,low,30,16.709,18.511,18.54
Stage 05b,Microsservicos com gateway pareado (controle),2,process_cpu_percent,percentual de um nucleo,users-service,medium,30,53.839,59.291,59.44
Stage 05b,Microsservicos com gateway pareado (controle),2,process_cpu_percent,percentual de um nucleo,users-service,high,30,73.09,77.381,78.78
Stage 05b,Microsservicos com gateway pareado (controle),2,process_memory_mb,MB,cadvisor,low,30,41.963,43.578,44.508
Stage 05b,Microsservicos com gateway pareado (controle),2,process_memory_mb,MB,cadvisor,medium,30,43.425,44.321,44.363
Stage 05b,Microsservicos com gateway pareado (controle),2,process_memory_mb,MB,cadvisor,high,30,44.154,46.258,46.859
Stage 05b,Microsservicos com gateway pareado (controle),2,process_memory_mb,MB,inventory-service,low,30,17.836,18.34,18.391
Stage 05b,Microsservicos com gateway pareado (controle),2,process_memory_mb,MB,inventory-service,medium,30,18.461,18.791,19.0
Stage 05b,Microsservicos com gateway pareado (controle),2,process_memory_mb,MB,inventory-service,high,30,20.8,21.355,21.75
Stage 05b,Microsservicos com gateway pareado (controle),2,process_memory_mb,MB,prometheus,low,30,86.297,88.866,88.922
Stage 05b,Microsservicos com gateway pareado (controle),2,process_memory_mb,MB,prometheus,medium,30,88.913,90.172,90.297
Stage 05b,Microsservicos com gateway pareado (controle),2,process_memory_mb,MB,prometheus,high,30,89.499,90.555,90.555
Stage 05b,Microsservicos com gateway pareado (controle),2,process_memory_mb,MB,orders-service,low,30,21.4,22.781,22.934
Stage 05b,Microsservicos com gateway pareado (controle),2,process_memory_mb,MB,orders-service,medium,30,23.969,24.579,24.637
Stage 05b,Microsservicos com gateway pareado (controle),2,process_memory_mb,MB,orders-service,high,30,38.539,43.231,49.453
Stage 05b,Microsservicos com gateway pareado (controle),2,process_memory_mb,MB,products-service,low,30,20.697,22.66,22.938
Stage 05b,Microsservicos com gateway pareado (controle),2,process_memory_mb,MB,products-service,medium,30,23.179,23.735,23.871
Stage 05b,Microsservicos com gateway pareado (controle),2,process_memory_mb,MB,products-service,high,30,25.878,26.97,27.176
Stage 05b,Microsservicos com gateway pareado (controle),2,process_memory_mb,MB,users-service,low,30,19.004,19.724,19.746
Stage 05b,Microsservicos com gateway pareado (controle),2,process_memory_mb,MB,users-service,medium,30,21.089,21.633,21.781
Stage 05b,Microsservicos com gateway pareado (controle),2,process_memory_mb,MB,users-service,high,30,23.992,24.716,25.168
Stage 05b,Microsservicos com gateway pareado (controle),2,goroutines,goroutines,cadvisor,low,30,27.0,28.0,28.0
Stage 05b,Microsservicos com gateway pareado (controle),2,goroutines,goroutines,cadvisor,medium,30,26.7,28.0,28.0
Stage 05b,Microsservicos com gateway pareado (controle),2,goroutines,goroutines,cadvisor,high,30,26.433,27.55,28.0
Stage 05b,Microsservicos com gateway pareado (controle),2,goroutines,goroutines,inventory-service,low,30,9.567,12.55,18.0
Stage 05b,Microsservicos com gateway pareado (controle),2,goroutines,goroutines,inventory-service,medium,30,10.033,13.0,13.0
Stage 05b,Microsservicos com gateway pareado (controle),2,goroutines,goroutines,inventory-service,high,30,11.367,19.2,21.0
Stage 05b,Microsservicos com gateway pareado (controle),2,goroutines,goroutines,prometheus,low,30,45.133,46.0,46.0
Stage 05b,Microsservicos com gateway pareado (controle),2,goroutines,goroutines,prometheus,medium,30,45.133,46.0,46.0
Stage 05b,Microsservicos com gateway pareado (controle),2,goroutines,goroutines,prometheus,high,30,45.1,46.0,47.0
Stage 05b,Microsservicos com gateway pareado (controle),2,goroutines,goroutines,orders-service,low,30,14.433,18.65,28.0
Stage 05b,Microsservicos com gateway pareado (controle),2,goroutines,goroutines,orders-service,medium,30,22.3,39.0,41.0
Stage 05b,Microsservicos com gateway pareado (controle),2,goroutines,goroutines,orders-service,high,30,277.733,650.55,837.0
Stage 05b,Microsservicos com gateway pareado (controle),2,goroutines,goroutines,products-service,low,30,11.333,14.0,15.0
Stage 05b,Microsservicos com gateway pareado (controle),2,goroutines,goroutines,products-service,medium,30,13.6,20.65,28.0
Stage 05b,Microsservicos com gateway pareado (controle),2,goroutines,goroutines,products-service,high,30,25.6,58.15,68.0
Stage 05b,Microsservicos com gateway pareado (controle),2,goroutines,goroutines,users-service,low,30,9.5,11.1,17.0
Stage 05b,Microsservicos com gateway pareado (controle),2,goroutines,goroutines,users-service,medium,30,11.2,16.0,18.0
Stage 05b,Microsservicos com gateway pareado (controle),2,goroutines,goroutines,users-service,high,30,24.467,51.15,67.0
Stage 05b,Microsservicos com gateway pareado (controle),2,heap_alloc_mb,MB,cadvisor,low,30,6.299,7.985,8.357
Stage 05b,Microsservicos com gateway pareado (controle),2,heap_alloc_mb,MB,cadvisor,medium,30,6.82,8.546,8.691
Stage 05b,Microsservicos com gateway pareado (controle),2,heap_alloc_mb,MB,cadvisor,high,30,7.111,9.054,9.756
Stage 05b,Microsservicos com gateway pareado (controle),2,heap_alloc_mb,MB,inventory-service,low,30,1.961,2.921,2.993
Stage 05b,Microsservicos com gateway pareado (controle),2,heap_alloc_mb,MB,inventory-service,medium,30,2.044,2.666,2.743
Stage 05b,Microsservicos com gateway pareado (controle),2,heap_alloc_mb,MB,inventory-service,high,30,3.055,4.077,4.601
Stage 05b,Microsservicos com gateway pareado (controle),2,heap_alloc_mb,MB,prometheus,low,30,25.144,28.96,29.761
Stage 05b,Microsservicos com gateway pareado (controle),2,heap_alloc_mb,MB,prometheus,medium,30,25.945,29.846,30.784
Stage 05b,Microsservicos com gateway pareado (controle),2,heap_alloc_mb,MB,prometheus,high,30,26.602,29.678,31.106
Stage 05b,Microsservicos com gateway pareado (controle),2,heap_alloc_mb,MB,orders-service,low,30,2.684,3.37,3.516
